Ride_ID,Trip_Distance_km,Est_Duration_min,Time_of_Day,Traffic_Level,Weather_Condition,Demand_Level,Vehicle_Type,Pickup_Location_Type,Dropoff_Location_Type,Is_Holiday,Passenger_Count,Booking_Lead_Time_min,Route_Complexity_Score,Nearby_Major_Event,Toll_Fees,Surge_Multiplier,Fuel_Price_Index,Final_Ride_Price
RIDE_000677,13.93,55.5,23:47,Medium,Rain,Normal,Economy,City_Center,Airport,False,1,33,8,False,4.62,1.79,1.178,119.7
RIDE_000678,4.61,26.6,12:11,High,Snow,High,Economy,Transport_Hub,Suburb,False,3,2,4,False,0.0,2.44,0.943,54.57
RIDE_000679,4.21,16.8,02:50,Medium,Fog,Low,Economy,Suburb,Airport,False,1,2,6,False,0.0,1.0,1.036,18.87
RIDE_000680,2.52,12.0,08:11,High,Clear,High,Economy,Airport,Suburb,False,3,34,1,False,2.23,1.6,1.12,36.75
RIDE_000681,5.62,20.3,23:05,Medium,Clear,Low,Premium,Suburb,Airport,False,2,23,6,False,0.0,1.0,1.246,31.87
RIDE_000682,3.09,14.2,19:51,High,Clear,High,Economy,Suburb,Airport,False,4,1,5,False,0.0,2.24,1.091,37.23
RIDE_000683,8.86,42.7,22:47,High,Clear,Normal,Economy,City_Center,Transport_Hub,False,3,6,8,False,0.0,1.23,0.953,44.71
RIDE_000684,6.26,37.0,18:11,High,Clear,High,Premium,City_Center,Suburb,False,5,32,6,False,0.0,2.18,0.99,75.3
RIDE_000685,10.26,29.4,04:15,Low,Clear,Normal,Economy,Transport_Hub,Airport,False,3,0,7,False,6.74,1.06,1.215,51.94
RIDE_000686,7.96,39.9,17:53,High,Fog,High,Economy,City_Center,Suburb,False,1,54,10,False,0.0,2.31,0.912,74.56
RIDE_000687,3.24,17.8,08:11,High,Clear,High,SUV,City_Center,City_Center,False,2,7,7,False,0.0,1.75,0.981,35.64
RIDE_000688,6.32,28.2,00:40,Medium,Clear,Normal,SUV,Transport_Hub,Transport_Hub,False,4,20,6,False,0.0,1.16,1.08,38.31
RIDE_000689,4.07,13.8,05:01,Low,Clear,Low,Economy,Transport_Hub,Transport_Hub,False,5,1,2,False,0.0,1.0,1.145,18.9
RIDE_000690,15.74,72.5,17:49,High,Fog,Normal,Economy,City_Center,Suburb,False,1,12,9,False,7.83,1.05,0.895,66.9
RIDE_000691,17.9,71.4,16:17,Medium,Clear,Low,Economy,City_Center,Suburb,False,1,12,7,False,5.91,1.0,0.875,62.96
RIDE_000692,5.48,21.2,14:14,Medium,Clear,Low,Economy,Airport,Transport_Hub,False,1,1,2,False,6.96,1.0,1.018,34.9
RIDE_000693,6.19,26.7,03:14,Medium,Clear,Normal,Premium,City_Center,Airport,False,1,5,8,False,0.0,1.22,1.088,39.34
RIDE_000694,3.07,10.7,22:24,Low,Clear,Low,Premium,City_Center,Airport,False,1,4,7,False,0.0,1.0,1.146,19.43
RIDE_000695,3.37,11.5,22:01,Low,Clear,High,SUV,City_Center,City_Center,True,2,37,6,False,2.63,2.22,0.974,44.19
RIDE_000696,10.64,40.7,15:54,Medium,Clear,High,Economy,City_Center,Suburb,False,1,10,8,False,4.81,1.93,1.092,94.04
RIDE_000697,3.23,11.7,14:13,Medium,Clear,Normal,Premium,Airport,City_Center,False,1,6,10,False,2.32,1.07,1.082,28.96
RIDE_000698,11.56,59.4,19:44,High,Clear,High,SUV,City_Center,City_Center,False,3,5,10,False,7.17,1.63,0.966,96.38
RIDE_000699,9.92,41.4,14:25,Medium,Clear,Normal,SUV,Suburb,City_Center,False,1,16,8,False,0.0,1.45,0.902,55.69
RIDE_000700,8.54,40.5,07:18,High,Clear,High,Economy,Airport,Transport_Hub,False,1,24,1,False,7.05,1.57,1.104,84.25
RIDE_000701,15.96,64.5,02:23,Medium,Rain,High,Economy,Airport,City_Center,True,1,17,9,False,4.81,2.12,1.004,147.93
RIDE_000702,9.12,26.9,10:02,Low,Clear,Normal,SUV,Suburb,City_Center,False,2,31,9,False,3.58,1.21,0.889,40.56
RIDE_000703,6.25,20.0,04:37,Low,Clear,Normal,Economy,Airport,Airport,False,2,24,7,False,5.41,1.14,0.913,34.64
RIDE_000704,4.67,15.5,12:20,Low,Clear,High,SUV,City_Center,Airport,True,1,42,7,False,0.0,1.75,1.011,38.49
RIDE_000705,8.73,38.2,10:28,Medium,Snow,Normal,Economy,City_Center,Suburb,True,1,13,10,False,0.0,1.73,0.948,58.54
RIDE_000706,7.65,24.2,15:14,Low,Clear,Normal,SUV,Suburb,City_Center,False,1,18,9,False,0.0,1.31,0.91,36.45
RIDE_000707,6.21,29.3,07:32,High,Rain,Normal,SUV,City_Center,Transport_Hub,True,2,7,7,False,0.0,1.29,1.135,45.34
RIDE_000708,3.43,20.1,08:04,High,Snow,Normal,Premium,Transport_Hub,Suburb,False,1,5,3,False,0.0,1.35,0.943,28.26
RIDE_000709,9.16,26.3,23:06,Low,Clear,High,SUV,City_Center,Transport_Hub,True,1,0,6,False,0.0,2.29,1.118,86.77
RIDE_000710,6.86,32.4,07:33,High,Clear,High,Premium,City_Center,Airport,False,1,55,9,False,0.0,2.09,1.095,76.64
RIDE_000711,4.83,26.2,17:53,High,Rain,High,Economy,Airport,City_Center,False,1,4,10,False,6.15,2.39,1.058,88.49
RIDE_000712,10.51,30.2,05:52,Low,Clear,Normal,Premium,City_Center,Suburb,False,1,12,6,False,2.32,1.41,0.945,53.54
RIDE_000713,5.66,28.0,07:44,High,Clear,High,Economy,Airport,Transport_Hub,False,5,7,6,False,2.88,1.64,1.094,60.77
RIDE_000714,8.58,24.5,05:03,Low,Clear,Low,Economy,City_Center,Transport_Hub,False,1,17,8,False,0.0,1.0,1.207,34.54
RIDE_000715,4.36,25.9,18:47,High,Clear,Normal,Economy,City_Center,Transport_Hub,False,1,7,9,False,0.0,1.4,1.1,35.4
RIDE_000716,2.79,12.2,23:52,Medium,Rain,Normal,Economy,Suburb,Airport,False,2,18,1,False,1.51,1.49,1.117,25.46
RIDE_000717,5.8,33.1,17:15,High,Rain,High,Premium,City_Center,City_Center,True,1,1,7,False,0.0,2.38,1.045,80.21
RIDE_000718,2.4,6.9,02:14,Low,Clear,Low,SUV,Airport,Airport,False,2,12,1,False,6.02,1.0,1.08,27.08
RIDE_000719,2.39,10.4,15:09,Medium,Rain,Normal,Economy,City_Center,City_Center,False,3,3,10,False,2.29,1.13,0.98,16.14
RIDE_000720,10.3,57.4,17:58,High,Rain,Normal,Premium,Airport,City_Center,False,4,18,9,True,6.53,1.76,1.204,132.82
RIDE_000721,6.91,34.1,03:05,High,Rain,Normal,Economy,Suburb,Transport_Hub,False,2,11,7,True,1.08,2.05,1.077,70.64
RIDE_000722,12.32,43.5,20:56,Low,Clear,Normal,Economy,Airport,Suburb,False,1,35,4,False,2.71,1.39,1.067,76.29
RIDE_000723,9.59,45.4,13:34,High,Snow,High,Economy,Transport_Hub,City_Center,True,5,0,9,False,0.0,3.0,0.914,111.28
RIDE_000724,7.24,39.5,03:29,High,Clear,Low,SUV,City_Center,Suburb,False,2,25,7,False,0.0,1.0,1.023,38.48
RIDE_000725,3.14,9.5,01:22,Low,Clear,Low,Economy,Airport,Suburb,False,3,6,2,False,6.97,1.0,1.106,27.57
RIDE_000726,15.18,80.1,17:37,High,Fog,High,SUV,City_Center,Suburb,False,1,6,9,False,2.19,1.78,1.169,149.84
RIDE_000727,3.76,12.2,03:23,Low,Fog,Low,Premium,Suburb,Transport_Hub,False,1,11,1,False,2.63,1.0,1.242,26.54
RIDE_000728,9.94,57.9,06:11,High,Clear,Low,Economy,Suburb,City_Center,False,5,17,6,False,1.76,1.0,0.893,43.86
RIDE_000729,3.5,10.5,23:01,Low,Clear,Normal,Economy,City_Center,City_Center,False,3,7,10,False,0.0,1.47,0.863,17.76
RIDE_000730,5.92,28.4,00:47,High,Rain,Low,Premium,Suburb,Suburb,False,1,1,1,False,2.09,1.21,1.131,44.02
RIDE_000731,5.19,25.4,07:29,High,Clear,Normal,Premium,Suburb,Suburb,True,3,1,7,False,2.02,1.06,1.141,35.69
RIDE_000732,6.82,18.4,16:23,Low,Clear,Normal,Economy,City_Center,City_Center,False,2,4,9,False,1.9,1.05,0.978,25.5
RIDE_000733,8.44,35.4,01:27,Medium,Clear,Low,SUV,Suburb,Airport,False,2,21,3,False,0.0,1.0,0.868,32.43
RIDE_000734,6.13,22.0,21:21,Low,Clear,High,Economy,City_Center,City_Center,True,2,12,6,False,0.0,1.69,0.852,34.12
RIDE_000735,6.08,19.4,05:00,Low,Clear,Low,Economy,Suburb,City_Center,False,2,2,6,False,0.0,1.0,0.975,21.76
RIDE_000736,10.09,45.5,20:07,High,Clear,Low,Economy,City_Center,Transport_Hub,False,1,4,10,False,6.96,1.0,1.12,54.15
RIDE_000737,7.99,47.5,16:16,High,Rain,Normal,Economy,Airport,City_Center,False,1,6,10,False,5.48,1.62,0.985,79.33
RIDE_000738,3.79,13.8,22:37,Medium,Snow,Normal,Economy,City_Center,City_Center,False,2,47,8,False,0.0,1.26,0.919,18.63
RIDE_000739,4.4,20.7,02:22,High,Snow,High,SUV,City_Center,Airport,True,2,4,10,False,3.64,2.67,1.228,90.46
RIDE_000740,8.0,44.7,08:07,High,Fog,Normal,Economy,Airport,Airport,False,2,32,7,False,6.22,1.23,0.858,51.79
RIDE_000741,10.74,30.0,20:47,Low,Clear,Normal,Economy,Airport,Airport,False,2,17,1,False,7.57,1.16,1.079,59.05
RIDE_000742,9.14,50.1,07:14,High,Rain,Normal,Economy,City_Center,Airport,False,3,5,7,False,0.0,1.43,1.076,65.02
RIDE_000743,3.22,16.6,18:33,High,Clear,High,Economy,Transport_Hub,Airport,False,3,1,7,False,0.0,2.09,0.942,32.74
RIDE_000744,4.69,20.3,12:23,Medium,Clear,High,Economy,Suburb,Transport_Hub,False,2,29,2,False,0.0,2.44,0.984,49.66
RIDE_000745,16.49,62.1,11:16,Medium,Clear,High,Premium,City_Center,City_Center,False,1,12,9,True,3.06,2.4,0.853,134.8
RIDE_000746,7.73,29.7,14:27,Medium,Clear,Normal,Economy,Suburb,Suburb,False,1,45,2,False,0.0,1.04,1.141,35.53
RIDE_000747,15.25,58.7,20:46,Medium,Clear,High,Premium,City_Center,City_Center,False,3,4,6,False,3.22,1.78,1.018,113.15
RIDE_000748,6.68,22.7,12:26,Low,Clear,Normal,Economy,Suburb,Airport,False,3,3,7,False,0.0,1.32,0.851,27.94
RIDE_000749,6.2,33.0,17:38,High,Rain,High,Economy,City_Center,Transport_Hub,False,1,6,10,False,0.0,1.8,1.061,55.96
RIDE_000750,2.51,7.0,06:09,Low,Clear,Normal,Premium,City_Center,Suburb,False,1,60,8,False,0.0,1.12,1.049,16.76
RIDE_000751,6.07,27.6,08:52,High,Snow,Normal,Economy,Suburb,Transport_Hub,False,2,3,7,False,1.1,1.77,1.169,56.91
RIDE_000752,8.78,37.5,11:37,Medium,Clear,Normal,Premium,Airport,Suburb,False,4,50,4,False,4.47,1.06,1.193,61.19
RIDE_000753,10.81,64.7,18:59,High,Clear,Normal,Economy,Airport,Suburb,False,2,4,2,False,4.29,1.02,0.957,59.89
RIDE_000754,6.94,40.5,18:00,High,Rain,High,Premium,Airport,Airport,False,1,6,1,False,6.37,1.75,1.089,93.44
RIDE_000755,5.19,20.6,20:13,Medium,Clear,Normal,Economy,City_Center,Transport_Hub,False,4,7,8,False,1.86,1.39,0.976,31.81
RIDE_000756,6.65,34.1,05:47,High,Clear,High,Premium,Transport_Hub,City_Center,True,4,2,8,True,0.0,3.0,1.033,105.44
RIDE_000757,11.88,63.6,09:50,High,Clear,High,Economy,Transport_Hub,Suburb,True,1,7,3,False,3.86,1.8,1.148,117.74
RIDE_000758,2.99,17.4,16:58,High,Snow,High,Premium,Suburb,Transport_Hub,True,3,95,6,False,0.0,2.74,1.151,63.66
RIDE_000759,4.37,14.3,04:10,Low,Clear,Normal,Premium,Suburb,Transport_Hub,False,1,10,1,False,2.35,1.14,1.087,28.57
RIDE_000760,16.82,64.3,15:22,Medium,Clear,Low,Premium,Suburb,City_Center,False,2,4,6,False,7.17,1.0,0.86,61.53
RIDE_000761,14.37,56.6,16:49,Medium,Fog,Normal,SUV,City_Center,City_Center,False,2,0,7,False,3.71,1.0,1.037,62.81
RIDE_000762,10.94,40.2,16:46,Medium,Clear,Normal,SUV,City_Center,Suburb,False,3,1,9,False,5.0,1.06,1.074,55.23
RIDE_000763,6.2,31.7,08:46,High,Rain,Normal,Economy,Suburb,Airport,False,1,5,3,False,0.0,1.36,1.01,39.35
RIDE_000764,6.47,30.1,04:15,High,Rain,Normal,SUV,Suburb,City_Center,False,2,3,9,False,2.25,1.27,1.113,48.07
RIDE_000765,3.14,10.9,06:41,Low,Clear,High,Economy,City_Center,City_Center,False,1,4,7,False,3.86,1.68,1.036,30.49
RIDE_000766,6.29,29.1,16:24,High,Rain,Normal,Premium,Suburb,Suburb,False,2,33,3,False,0.0,1.31,0.933,37.87
RIDE_000767,5.33,18.1,05:41,Low,Clear,High,Economy,Suburb,Airport,True,2,17,2,False,0.0,2.38,1.191,58.24
RIDE_000768,6.61,29.5,01:33,Medium,Snow,Low,Economy,Suburb,City_Center,False,1,8,7,False,0.0,1.13,1.086,34.56
RIDE_000769,8.03,46.3,03:09,High,Clear,Low,Economy,Suburb,Transport_Hub,False,2,4,4,False,1.56,1.0,1.009,40.62
RIDE_000770,7.8,33.9,16:00,Medium,Clear,Low,Economy,Suburb,Transport_Hub,False,5,7,7,False,0.0,1.0,0.904,29.06
RIDE_000771,4.13,16.4,14:06,Medium,Rain,High,Premium,City_Center,Transport_Hub,True,3,11,8,False,0.0,2.97,1.118,71.04
RIDE_000772,4.49,18.8,12:21,Medium,Clear,Normal,Economy,City_Center,Transport_Hub,False,1,16,8,False,2.4,1.39,1.135,34.76
RIDE_000773,9.37,29.0,16:37,Low,Clear,Low,Economy,Suburb,Airport,False,2,17,7,False,0.0,1.0,0.952,30.52
RIDE_000774,7.93,36.1,07:02,High,Snow,High,SUV,City_Center,City_Center,False,1,0,6,False,3.24,2.42,0.935,90.93
RIDE_000775,11.2,57.4,01:48,High,Rain,High,Accessible,Suburb,Transport_Hub,False,2,6,1,True,7.88,2.97,1.022,174.17
RIDE_000776,4.89,19.5,04:17,Medium,Snow,Normal,Economy,Suburb,Suburb,False,1,1,7,False,0.0,1.37,1.053,29.7
RIDE_000777,5.51,29.6,19:24,High,Fog,High,Economy,City_Center,Suburb,False,3,11,9,False,0.0,2.29,0.928,56.45
RIDE_000778,2.53,12.4,09:50,High,Rain,Normal,Economy,Transport_Hub,Airport,False,3,2,1,True,1.23,1.65,0.861,20.92
RIDE_000779,10.27,47.3,09:07,High,Rain,High,Economy,Suburb,Suburb,False,1,0,7,False,5.0,2.99,0.952,135.36
RIDE_000780,4.24,15.8,13:10,Medium,Clear,Normal,SUV,City_Center,Airport,False,2,10,7,False,0.0,1.24,1.045,27.55
RIDE_000781,9.71,38.5,15:00,Medium,Rain,Low,Economy,Airport,Airport,False,2,26,1,False,4.03,1.14,1.215,64.19
RIDE_000782,13.21,43.5,21:04,Low,Clear,Normal,Economy,Suburb,City_Center,False,2,9,10,False,7.78,1.4,0.934,69.1
RIDE_000783,3.6,12.3,11:01,Low,Clear,Normal,Economy,City_Center,Transport_Hub,False,2,3,8,False,1.56,1.29,0.894,19.16
RIDE_000784,7.1,37.5,07:43,High,Clear,Normal,Premium,Transport_Hub,Airport,False,2,19,4,False,2.03,1.28,0.95,46.73
RIDE_000785,12.06,57.7,13:20,High,Rain,Normal,Economy,City_Center,Suburb,False,1,9,7,False,2.76,1.42,1.242,93.83
RIDE_000786,5.46,26.9,12:03,High,Rain,Normal,Economy,Suburb,Airport,False,1,0,6,False,3.66,1.51,1.055,45.88
RIDE_000787,2.54,12.0,18:42,High,Clear,High,Economy,Suburb,Airport,False,1,22,2,False,0.0,2.17,1.13,32.64
RIDE_000788,3.64,21.5,17:16,High,Clear,High,Economy,City_Center,Transport_Hub,False,3,0,8,False,1.65,2.09,0.881,39.33
RIDE_000789,13.3,77.3,19:03,High,Clear,Normal,Economy,Suburb,Suburb,False,1,39,4,False,4.52,1.24,1.175,97.07
RIDE_000790,7.94,34.1,12:23,Medium,Clear,Normal,SUV,Suburb,Transport_Hub,False,1,7,5,True,0.0,2.12,1.06,80.81
RIDE_000791,4.63,24.7,02:18,High,Clear,Low,Economy,Suburb,Suburb,False,2,11,3,False,0.0,1.0,0.891,20.31
RIDE_000792,3.8,14.6,14:08,Medium,Fog,Normal,Economy,City_Center,Suburb,False,4,32,6,False,0.0,1.09,1.055,18.97
RIDE_000793,8.78,50.3,02:57,High,Clear,Low,SUV,City_Center,Transport_Hub,False,3,1,8,False,0.0,1.0,1.23,55.74
RIDE_000794,6.34,33.3,11:06,High,Rain,Normal,Economy,Suburb,City_Center,False,3,15,6,False,0.0,1.32,1.161,45.45
RIDE_000795,2.18,6.0,02:22,Low,Clear,Low,Premium,Suburb,City_Center,False,2,22,10,False,0.0,1.0,1.024,13.59
RIDE_000796,10.23,58.6,21:09,High,Snow,Normal,Premium,City_Center,Transport_Hub,False,2,2,9,False,2.22,1.81,0.998,97.3
RIDE_000797,6.32,34.1,16:47,High,Rain,Normal,Economy,Suburb,Transport_Hub,False,1,5,6,False,2.37,1.43,0.923,42.76
RIDE_000798,5.57,16.4,03:15,Low,Clear,Normal,Economy,Airport,Airport,False,2,8,3,False,7.71,1.33,1.193,51.99
RIDE_000799,3.43,19.4,18:31,High,Rain,High,Economy,Transport_Hub,Airport,False,3,11,6,False,0.0,2.0,1.224,44.91
RIDE_000800,2.53,13.8,23:47,High,Rain,Normal,Economy,City_Center,Suburb,False,2,0,9,False,2.58,1.71,1.108,31.78
RIDE_000801,9.01,40.9,16:01,High,Rain,Low,Economy,Suburb,Transport_Hub,False,1,19,1,False,1.67,1.21,0.883,41.81
RIDE_000802,7.9,31.1,13:14,Medium,Rain,Normal,Premium,Suburb,Suburb,False,1,10,2,False,0.0,1.16,1.023,40.82
RIDE_000803,10.76,52.4,10:24,High,Rain,Low,SUV,City_Center,City_Center,False,3,10,8,False,7.32,1.19,1.239,83.54
RIDE_000804,2.89,16.3,08:19,High,Rain,Normal,Accessible,Suburb,Suburb,False,6,25,5,False,0.0,1.71,0.87,24.52
RIDE_000805,2.91,13.7,02:33,High,Clear,Normal,Economy,Suburb,Airport,False,1,7,3,False,0.0,1.1,0.981,15.88
RIDE_000806,7.67,39.0,18:26,High,Rain,High,Premium,City_Center,Transport_Hub,False,3,6,10,True,0.0,3.0,1.246,142.06
RIDE_000807,8.42,25.6,16:10,Low,Clear,Normal,SUV,City_Center,Suburb,False,4,8,10,False,0.0,1.17,1.01,38.32
RIDE_000808,10.68,49.0,19:20,High,Fog,High,Economy,Suburb,Airport,False,1,15,6,False,3.97,1.68,0.964,77.72
RIDE_000809,4.97,20.4,15:50,Medium,Clear,Low,Premium,City_Center,Airport,False,2,61,7,False,2.5,1.0,1.011,27.45
RIDE_000810,11.19,56.2,08:29,High,Clear,High,Premium,City_Center,Airport,False,1,42,9,False,4.05,1.64,0.917,84.12
RIDE_000811,5.89,26.9,17:17,High,Clear,High,Economy,City_Center,City_Center,False,1,8,6,False,1.27,2.43,1.2,78.89
RIDE_000812,11.04,52.3,20:00,High,Clear,Normal,Economy,Airport,Suburb,False,1,10,7,False,5.08,1.2,1.187,80.18
RIDE_000813,11.75,57.3,19:51,High,Snow,High,Economy,Suburb,City_Center,False,2,17,10,False,4.79,2.12,1.112,128.63
RIDE_000814,4.52,13.9,21:11,Low,Clear,High,Premium,Suburb,Transport_Hub,True,1,7,6,False,0.0,2.14,1.016,45.07
RIDE_000815,8.43,37.2,15:46,Medium,Clear,Normal,Premium,Airport,Suburb,False,1,62,2,False,7.92,1.25,1.012,64.72
RIDE_000816,4.96,28.8,18:30,High,Clear,High,Economy,Suburb,Suburb,False,1,3,2,False,0.0,1.52,1.137,43.79
RIDE_000817,4.83,20.7,13:13,Medium,Clear,Low,Accessible,City_Center,Suburb,False,1,27,10,False,0.0,1.0,1.219,26.32
RIDE_000818,7.28,40.1,08:37,High,Clear,High,Economy,City_Center,Suburb,False,1,7,10,False,0.0,1.63,1.223,68.72
RIDE_000819,3.23,11.9,01:23,Medium,Clear,Low,Economy,City_Center,Airport,False,2,2,7,False,0.0,1.0,0.914,13.07
RIDE_000820,7.98,46.3,07:31,High,Snow,High,Economy,Suburb,Airport,False,4,4,3,False,0.0,2.85,1.014,111.61
RIDE_000821,15.64,74.1,07:43,High,Clear,High,Economy,Suburb,City_Center,False,1,12,6,True,5.41,3.0,1.071,223.05
RIDE_000822,5.91,32.6,04:13,High,Snow,High,Accessible,Suburb,City_Center,True,2,29,7,False,0.0,2.44,1.146,81.55
RIDE_000823,14.9,63.2,10:04,Medium,Clear,High,Economy,City_Center,Suburb,False,1,3,7,False,7.79,2.44,0.906,144.22
RIDE_000824,6.67,32.6,04:31,High,Rain,High,Economy,City_Center,City_Center,False,1,35,7,True,2.57,3.0,0.935,90.81
RIDE_000825,4.23,18.8,23:25,Medium,Snow,Low,Economy,Suburb,Suburb,False,2,8,3,False,0.0,1.14,0.994,21.81
RIDE_000826,7.86,25.4,21:44,Low,Clear,Normal,Economy,Suburb,Transport_Hub,False,1,9,6,False,0.0,1.42,0.964,38.31
RIDE_000827,2.85,13.0,15:52,High,Rain,Low,Premium,City_Center,Suburb,False,1,11,7,False,0.0,1.26,1.015,22.73
RIDE_000828,2.48,11.5,03:08,High,Snow,Low,SUV,City_Center,Transport_Hub,False,2,9,9,False,0.0,1.21,0.914,18.21
RIDE_000829,10.57,29.3,05:11,Low,Clear,High,Economy,Suburb,City_Center,False,2,4,10,True,3.55,3.0,1.007,113.45
RIDE_000830,7.28,42.8,12:43,High,Rain,High,Economy,City_Center,Airport,True,1,3,9,False,0.0,2.42,1.111,96.31
RIDE_000831,5.2,25.3,03:20,High,Rain,Low,Economy,Transport_Hub,Transport_Hub,False,1,95,1,False,0.0,1.21,0.91,26.37
RIDE_000832,4.46,24.1,23:46,High,Snow,Normal,Economy,City_Center,Transport_Hub,False,4,14,10,False,0.0,1.63,1.205,43.68
RIDE_000833,10.85,59.2,07:25,High,Snow,Normal,SUV,City_Center,Airport,False,1,6,8,False,7.05,1.48,1.074,95.25
RIDE_000834,4.42,23.6,00:45,High,Clear,Low,Economy,Suburb,City_Center,False,2,20,10,False,0.0,1.0,0.953,20.9
RIDE_000835,19.86,118.9,00:04,High,Rain,Low,Economy,Airport,Transport_Hub,False,2,18,7,False,6.19,1.14,1.22,144.55
RIDE_000836,6.68,32.4,09:29,High,Clear,High,SUV,City_Center,Suburb,True,4,14,8,False,0.0,1.91,1.064,67.51
RIDE_000837,3.8,15.7,16:41,Medium,Clear,Normal,Economy,City_Center,Transport_Hub,False,2,14,9,True,3.67,1.36,1.196,33.7
RIDE_000838,5.45,24.8,17:23,High,Rain,High,Premium,Airport,Airport,False,2,1,4,True,7.59,2.21,1.007,89.39
RIDE_000839,4.07,24.0,07:23,High,Clear,High,Economy,Suburb,Transport_Hub,False,2,6,7,False,0.0,1.64,1.224,43.37
RIDE_000840,7.74,31.0,01:27,Medium,Clear,High,Economy,City_Center,Transport_Hub,True,1,26,10,False,0.0,2.07,0.864,54.75
RIDE_000841,5.05,20.3,13:30,Medium,Clear,Normal,SUV,City_Center,Suburb,False,3,50,8,False,0.0,1.16,1.223,35.08
RIDE_000842,5.41,20.6,13:24,Medium,Clear,Normal,Economy,Airport,City_Center,False,2,28,6,False,6.46,1.22,1.013,41.25
RIDE_000843,7.11,39.8,20:53,High,Rain,High,Economy,Airport,Suburb,False,1,3,2,False,4.1,2.5,1.172,126.47
RIDE_000844,9.85,40.0,23:24,Medium,Clear,Low,Economy,Suburb,Suburb,False,3,19,3,False,0.0,1.0,1.179,45.13
RIDE_000845,4.2,13.6,02:29,Low,Clear,Low,Economy,Airport,City_Center,False,1,10,10,False,7.97,1.0,1.069,31.61
RIDE_000846,8.84,33.7,13:15,Medium,Snow,Normal,Economy,Suburb,City_Center,False,5,9,9,True,0.0,2.05,1.071,73.79
RIDE_000847,5.22,31.0,07:19,High,Fog,Normal,Accessible,Suburb,Transport_Hub,True,6,11,3,False,0.0,1.4,0.954,36.5
RIDE_000848,4.49,18.8,05:52,Medium,Clear,Normal,SUV,Suburb,Suburb,False,2,2,5,False,0.0,1.16,0.912,24.47
RIDE_000849,9.6,48.9,10:27,High,Rain,Normal,Accessible,Transport_Hub,City_Center,False,2,7,9,False,0.0,1.4,1.066,63.95
RIDE_000850,7.08,24.4,22:56,Low,Fog,Low,Premium,Suburb,Suburb,False,2,1,5,False,0.0,1.0,1.103,32.89
RIDE_000851,5.2,20.4,04:40,Medium,Clear,Low,Economy,City_Center,Transport_Hub,False,2,2,8,False,1.87,1.0,0.943,22.04
RIDE_000852,8.12,39.3,03:09,High,Clear,Low,Premium,Suburb,Airport,False,1,6,1,False,0.0,1.0,0.98,38.05
RIDE_000853,12.79,49.9,15:24,Medium,Clear,High,Economy,Airport,Transport_Hub,True,2,26,7,False,7.85,1.95,0.882,104.03
RIDE_000854,4.0,20.4,05:37,High,Clear,Normal,Economy,Suburb,Transport_Hub,False,2,65,3,True,0.0,1.73,1.039,35.41
RIDE_000855,7.75,33.8,14:52,Medium,Clear,High,Premium,Suburb,Transport_Hub,False,2,38,7,False,0.0,2.22,0.863,68.06
RIDE_000856,12.6,64.8,20:39,High,Rain,High,Economy,Suburb,Airport,False,1,1,2,False,3.17,2.18,0.964,121.83
RIDE_000857,2.96,9.5,21:38,Low,Clear,Normal,Economy,Airport,Suburb,False,1,9,2,False,6.75,1.22,0.887,26.45
RIDE_000858,3.5,16.0,03:35,High,Snow,Low,SUV,Airport,Airport,False,1,23,4,False,7.39,1.24,1.082,43.79
RIDE_000859,7.7,34.4,12:47,Medium,Clear,Normal,SUV,Airport,Suburb,False,1,67,6,False,7.37,1.09,0.941,49.36
RIDE_000860,7.12,40.5,07:54,High,Snow,Normal,Premium,Transport_Hub,Suburb,False,2,27,4,False,1.23,1.4,1.144,62.72
RIDE_000861,8.05,24.5,12:40,Low,Clear,Normal,Economy,City_Center,Transport_Hub,False,3,1,8,False,0.0,1.2,1.006,33.59
RIDE_000862,5.19,28.7,20:44,High,Snow,Normal,Economy,Transport_Hub,City_Center,False,2,3,8,False,0.0,1.46,1.126,42.14
RIDE_000863,11.63,57.4,09:24,High,Rain,Normal,Accessible,Suburb,Transport_Hub,False,3,11,4,False,4.35,1.9,1.222,126.53
RIDE_000864,5.65,23.1,21:47,Medium,Clear,Normal,Premium,City_Center,Airport,False,2,16,6,False,2.93,1.12,0.917,30.76
RIDE_000865,12.61,71.4,00:18,High,Snow,Low,Economy,City_Center,Airport,False,4,11,7,False,3.28,1.15,1.056,74.56
RIDE_000866,3.92,21.5,22:46,High,Snow,Normal,Accessible,Airport,Suburb,False,3,20,2,False,4.39,1.85,1.052,58.42
RIDE_000867,4.97,18.2,03:16,Medium,Clear,Low,Economy,Airport,Airport,False,1,2,1,False,5.94,1.0,1.172,36.33
RIDE_000868,6.49,33.8,17:30,High,Clear,High,Accessible,Suburb,Airport,False,1,30,1,False,0.0,1.94,1.021,60.68
RIDE_000869,4.61,23.9,17:34,High,Rain,Normal,Economy,Suburb,Airport,False,2,6,4,False,0.0,1.65,1.103,40.7
RIDE_000870,5.33,20.4,15:03,Medium,Snow,Low,SUV,Suburb,City_Center,False,1,7,6,False,0.0,1.14,0.867,24.9
RIDE_000871,3.37,13.0,11:28,Medium,Clear,Normal,Premium,Suburb,Airport,False,3,11,2,False,0.0,1.34,0.929,23.1
RIDE_000872,4.65,21.0,01:09,High,Clear,Normal,Economy,Suburb,Transport_Hub,False,2,2,1,False,0.0,1.27,0.883,23.52
