Trip_Distance_km,Est_Duration_min,Traffic_Level,Demand_Level,Is_Holiday,Passenger_Count,Booking_Lead_Time_min,Route_Complexity_Score,Nearby_Major_Event,Toll_Fees,Surge_Multiplier,Fuel_Price_Index,Final_Ride_Price,Hour,Weather_Condition_Fog,Weather_Condition_Rain,Weather_Condition_Snow,Vehicle_Type_Economy,Vehicle_Type_Premium,Vehicle_Type_SUV,Pickup_Location_Type_City_Center,Pickup_Location_Type_Suburb,Pickup_Location_Type_Transport_Hub,Dropoff_Location_Type_City_Center,Dropoff_Location_Type_Suburb,Dropoff_Location_Type_Transport_Hub
9.92,41.4,1,1,0,1,16,8,0,0.0,1.45,0.902,55.69,14,False,False,False,False,False,True,False,True,False,True,False,False
8.54,40.5,2,2,0,1,24,1,0,7.05,1.57,1.104,84.25,7,False,False,False,True,False,False,False,False,False,False,False,True
15.96,64.5,1,2,1,1,17,9,0,4.81,2.12,1.004,133.71375,2,False,True,False,True,False,False,False,False,False,True,False,False
9.12,26.9,0,1,0,2,31,9,0,3.58,1.21,0.889,40.56,10,False,False,False,False,False,True,False,True,False,True,False,False
6.25,20.0,0,1,0,2,24,7,0,5.41,1.14,0.913,34.64,4,False,False,False,True,False,False,False,False,False,False,False,False
4.67,15.5,0,2,1,1,42,7,0,0.0,1.75,1.011,38.49,12,False,False,False,False,False,True,True,False,False,False,False,False
8.73,38.2,1,1,1,1,13,10,0,0.0,1.73,0.948,58.54,10,False,False,True,True,False,False,True,False,False,False,True,False
7.65,24.2,0,1,0,1,18,9,0,0.0,1.31,0.91,36.45,15,False,False,False,False,False,True,False,True,False,True,False,False
6.21,29.3,2,1,1,2,7,7,0,0.0,1.29,1.135,45.34,7,False,True,False,False,False,True,True,False,False,False,False,True
3.43,20.1,2,1,0,1,5,3,0,0.0,1.35,0.943,28.26,8,False,False,True,False,True,False,False,False,True,False,True,False
9.16,26.3,0,2,1,1,0,6,0,0.0,2.29,1.118,86.77,23,False,False,False,False,False,True,True,False,False,False,False,True
6.86,32.4,2,2,0,1,55,9,0,0.0,2.09,1.095,76.64,7,False,False,False,False,True,False,True,False,False,False,False,False
4.83,26.2,2,2,0,1,4,10,0,6.15,2.39,1.058,88.49,17,False,True,False,True,False,False,False,False,False,True,False,False
10.51,30.2,0,1,0,1,12,6,0,2.32,1.41,0.945,53.54,5,False,False,False,False,True,False,True,False,False,False,True,False
5.66,28.0,2,2,0,5,7,6,0,2.88,1.64,1.094,60.77,7,False,False,False,True,False,False,False,False,False,False,False,True
8.58,24.5,0,0,0,1,17,8,0,0.0,1.0,1.207,34.54,5,False,False,False,True,False,False,True,False,False,False,False,True
4.36,25.9,2,1,0,1,7,9,0,0.0,1.4,1.1,35.4,18,False,False,False,True,False,False,True,False,False,False,False,True
2.79,12.2,1,1,0,2,18,1,0,1.51,1.49,1.117,25.46,23,False,True,False,True,False,False,False,True,False,False,False,False
5.8,33.1,2,2,1,1,1,7,0,0.0,2.38,1.045,80.21,17,False,True,False,False,True,False,True,False,False,True,False,False
2.4,6.9,0,0,0,2,12,1,0,6.02,1.0,1.08,27.08,2,False,False,False,False,False,True,False,False,False,False,False,False
2.39,10.4,1,1,0,3,3,10,0,2.29,1.13,0.98,16.14,15,False,True,False,True,False,False,True,False,False,True,False,False
10.3,57.4,2,1,0,4,18,9,1,6.53,1.76,1.204,132.82,17,False,True,False,False,True,False,False,False,False,True,False,False
6.91,34.1,2,1,0,2,11,7,1,1.08,2.05,1.077,70.64,3,False,True,False,True,False,False,False,True,False,False,False,True
12.32,43.5,0,1,0,1,35,4,0,2.71,1.39,1.067,76.29,20,False,False,False,True,False,False,False,False,False,False,True,False
9.59,45.4,2,2,1,5,0,9,0,0.0,3.0,0.914,111.28,13,False,False,True,True,False,False,False,False,True,True,False,False
7.24,39.5,2,0,0,2,25,7,0,0.0,1.0,1.023,38.48,3,False,False,False,False,False,True,True,False,False,False,True,False
3.14,9.5,0,0,0,3,6,2,0,6.97,1.0,1.106,27.57,1,False,False,False,True,False,False,False,False,False,False,True,False
15.18,80.1,2,2,0,1,6,9,0,2.19,1.78,1.169,133.71375,17,True,False,False,False,False,True,True,False,False,False,True,False
3.76,12.2,0,0,0,1,11,1,0,2.63,1.0,1.242,26.54,3,True,False,False,False,True,False,False,True,False,False,False,True
9.94,57.9,2,0,0,5,17,6,0,1.76,1.0,0.893,43.86,6,False,False,False,True,False,False,False,True,False,True,False,False
3.5,10.5,0,1,0,3,7,10,0,0.0,1.47,0.863,17.76,23,False,False,False,True,False,False,True,False,False,True,False,False
5.92,28.4,2,0,0,1,1,1,0,2.09,1.21,1.131,44.02,0,False,True,False,False,True,False,False,True,False,False,True,False
5.19,25.4,2,1,1,3,1,7,0,2.02,1.06,1.141,35.69,7,False,False,False,False,True,False,False,True,False,False,True,False
6.82,18.4,0,1,0,2,4,9,0,1.9,1.05,0.978,25.5,16,False,False,False,True,False,False,True,False,False,True,False,False
8.44,35.4,1,0,0,2,21,3,0,0.0,1.0,0.868,32.43,1,False,False,False,False,False,True,False,True,False,False,False,False
6.13,22.0,0,2,1,2,12,6,0,0.0,1.69,0.852,34.12,21,False,False,False,True,False,False,True,False,False,True,False,False
6.08,19.4,0,0,0,2,2,6,0,0.0,1.0,0.975,21.76,5,False,False,False,True,False,False,False,True,False,True,False,False
10.09,45.5,2,0,0,1,4,10,0,6.96,1.0,1.12,54.15,20,False,False,False,True,False,False,True,False,False,False,False,True
7.99,47.5,2,1,0,1,6,10,0,5.48,1.62,0.985,79.33,16,False,True,False,True,False,False,False,False,False,True,False,False
3.79,13.8,1,1,0,2,47,8,0,0.0,1.26,0.919,18.63,22,False,False,True,True,False,False,True,False,False,True,False,False
4.4,20.7,2,2,1,2,4,10,0,3.64,2.67,1.228,90.46,2,False,False,True,False,False,True,True,False,False,False,False,False
8.0,44.7,2,1,0,2,32,7,0,6.22,1.23,0.858,51.79,8,True,False,False,True,False,False,False,False,False,False,False,False
10.74,30.0,0,1,0,2,17,1,0,7.57,1.16,1.079,59.05,20,False,False,False,True,False,False,False,False,False,False,False,False
9.14,50.1,2,1,0,3,5,7,0,0.0,1.43,1.076,65.02,7,False,True,False,True,False,False,True,False,False,False,False,False
3.22,16.6,2,2,0,3,1,7,0,0.0,2.09,0.942,32.74,18,False,False,False,True,False,False,False,False,True,False,False,False
4.69,20.3,1,2,0,2,29,2,0,0.0,2.44,0.984,49.66,12,False,False,False,True,False,False,False,True,False,False,False,True
16.49,62.1,1,2,0,1,12,9,1,3.06,2.4,0.853,133.71375,11,False,False,False,False,True,False,True,False,False,True,False,False
7.73,29.7,1,1,0,1,45,2,0,0.0,1.04,1.141,35.53,14,False,False,False,True,False,False,False,True,False,False,True,False
15.25,58.7,1,2,0,3,4,6,0,3.22,1.78,1.018,113.15,20,False,False,False,False,True,False,True,False,False,True,False,False
6.68,22.7,0,1,0,3,3,7,0,0.0,1.32,0.851,27.94,12,False,False,False,True,False,False,False,True,False,False,False,False
6.2,33.0,2,2,0,1,6,10,0,0.0,1.8,1.061,55.96,17,False,True,False,True,False,False,True,False,False,False,False,True
2.51,7.0,0,1,0,1,60,8,0,0.0,1.12,1.049,16.76,6,False,False,False,False,True,False,True,False,False,False,True,False
6.07,27.6,2,1,0,2,3,7,0,1.1,1.77,1.169,56.91,8,False,False,True,True,False,False,False,True,False,False,False,True
8.78,37.5,1,1,0,4,50,4,0,4.47,1.06,1.193,61.19,11,False,False,False,False,True,False,False,False,False,False,True,False
10.81,64.7,2,1,0,2,4,2,0,4.29,1.02,0.957,59.89,18,False,False,False,True,False,False,False,False,False,False,True,False
6.94,40.5,2,2,0,1,6,1,0,6.37,1.75,1.089,93.44,18,False,True,False,False,True,False,False,False,False,False,False,False
5.19,20.6,1,1,0,4,7,8,0,1.86,1.39,0.976,31.81,20,False,False,False,True,False,False,True,False,False,False,False,True
6.65,34.1,2,2,1,4,2,8,1,0.0,3.0,1.033,105.44,5,False,False,False,False,True,False,False,False,True,True,False,False
11.88,63.6,2,2,1,1,7,3,0,3.86,1.8,1.148,117.74,9,False,False,False,True,False,False,False,False,True,False,True,False
2.99,17.4,2,2,1,3,95,6,0,0.0,2.74,1.151,63.66,16,False,False,True,False,True,False,False,True,False,False,False,True
4.37,14.3,0,1,0,1,10,1,0,2.35,1.14,1.087,28.57,4,False,False,False,False,True,False,False,True,False,False,False,True
16.82,64.3,1,0,0,2,4,6,0,7.17,1.0,0.86,61.53,15,False,False,False,False,True,False,False,True,False,True,False,False
14.37,56.6,1,1,0,2,0,7,0,3.71,1.0,1.037,62.81,16,True,False,False,False,False,True,True,False,False,True,False,False
10.94,40.2,1,1,0,3,1,9,0,5.0,1.06,1.074,55.23,16,False,False,False,False,False,True,True,False,False,False,True,False
6.2,31.7,2,1,0,1,5,3,0,0.0,1.36,1.01,39.35,8,False,True,False,True,False,False,False,True,False,False,False,False
6.47,30.1,2,1,0,2,3,9,0,2.25,1.27,1.113,48.07,4,False,True,False,False,False,True,False,True,False,True,False,False
3.14,10.9,0,2,0,1,4,7,0,3.86,1.68,1.036,30.49,6,False,False,False,True,False,False,True,False,False,True,False,False
6.29,29.1,2,1,0,2,33,3,0,0.0,1.31,0.933,37.87,16,False,True,False,False,True,False,False,True,False,False,True,False
5.33,18.1,0,2,1,2,17,2,0,0.0,2.38,1.191,58.24,5,False,False,False,True,False,False,False,True,False,False,False,False
6.61,29.5,1,0,0,1,8,7,0,0.0,1.13,1.086,34.56,1,False,False,True,True,False,False,False,True,False,True,False,False
8.03,46.3,2,0,0,2,4,4,0,1.56,1.0,1.009,40.62,3,False,False,False,True,False,False,False,True,False,False,False,True
7.8,33.9,1,0,0,5,7,7,0,0.0,1.0,0.904,29.06,16,False,False,False,True,False,False,False,True,False,False,False,True
4.13,16.4,1,2,1,3,11,8,0,0.0,2.97,1.118,71.04,14,False,True,False,False,True,False,True,False,False,False,False,True
4.49,18.8,1,1,0,1,16,8,0,2.4,1.39,1.135,34.76,12,False,False,False,True,False,False,True,False,False,False,False,True
9.37,29.0,0,0,0,2,17,7,0,0.0,1.0,0.952,30.52,16,False,False,False,True,False,False,False,True,False,False,False,False
7.93,36.1,2,2,0,1,0,6,0,3.24,2.42,0.935,90.93,7,False,False,True,False,False,True,True,False,False,True,False,False
11.2,57.4,2,2,0,2,6,1,1,7.88,2.97,1.022,133.71375,1,False,True,False,False,False,False,False,True,False,False,False,True
4.89,19.5,1,1,0,1,1,7,0,0.0,1.37,1.053,29.7,4,False,False,True,True,False,False,False,True,False,False,True,False
5.51,29.6,2,2,0,3,11,9,0,0.0,2.29,0.928,56.45,19,True,False,False,True,False,False,True,False,False,False,True,False
2.53,12.4,2,1,0,3,2,1,1,1.23,1.65,0.861,20.92,9,False,True,False,True,False,False,False,False,True,False,False,False
10.27,47.3,2,2,0,1,0,7,0,5.0,2.99,0.952,133.71375,9,False,True,False,True,False,False,False,True,False,False,True,False
4.24,15.8,1,1,0,2,10,7,0,0.0,1.24,1.045,27.55,13,False,False,False,False,False,True,True,False,False,False,False,False
9.71,38.5,1,0,0,2,26,1,0,4.03,1.14,1.215,64.19,15,False,True,False,True,False,False,False,False,False,False,False,False
13.21,43.5,0,1,0,2,9,10,0,7.78,1.4,0.934,69.1,21,False,False,False,True,False,False,False,True,False,True,False,False
3.6,12.3,0,1,0,2,3,8,0,1.56,1.29,0.894,19.16,11,False,False,False,True,False,False,True,False,False,False,False,True
7.1,37.5,2,1,0,2,19,4,0,2.03,1.28,0.95,46.73,7,False,False,False,False,True,False,False,False,True,False,False,False
12.06,57.7,2,1,0,1,9,7,0,2.76,1.42,1.242,93.83,13,False,True,False,True,False,False,True,False,False,False,True,False
5.46,26.9,2,1,0,1,0,6,0,3.66,1.51,1.055,45.88,12,False,True,False,True,False,False,False,True,False,False,False,False
2.54,12.0,2,2,0,1,22,2,0,0.0,2.17,1.13,32.64,18,False,False,False,True,False,False,False,True,False,False,False,False
3.64,21.5,2,2,0,3,0,8,0,1.65,2.09,0.881,39.33,17,False,False,False,True,False,False,True,False,False,False,False,True
13.3,77.3,2,1,0,1,39,4,0,4.52,1.24,1.175,97.07,19,False,False,False,True,False,False,False,True,False,False,True,False
7.94,34.1,1,1,0,1,7,5,1,0.0,2.12,1.06,80.81,12,False,False,False,False,False,True,False,True,False,False,False,True
4.63,24.7,2,0,0,2,11,3,0,0.0,1.0,0.891,20.31,2,False,False,False,True,False,False,False,True,False,False,True,False
3.8,14.6,1,1,0,4,32,6,0,0.0,1.09,1.055,18.97,14,True,False,False,True,False,False,True,False,False,False,True,False
8.78,50.3,2,0,0,3,1,8,0,0.0,1.0,1.23,55.74,2,False,False,False,False,False,True,True,False,False,False,False,True
6.34,33.3,2,1,0,3,15,6,0,0.0,1.32,1.161,45.45,11,False,True,False,True,False,False,False,True,False,True,False,False
2.18,6.0,0,0,0,2,22,10,0,0.0,1.0,1.024,13.59,2,False,False,False,False,True,False,False,True,False,True,False,False
10.23,58.6,2,1,0,2,2,9,0,2.22,1.81,0.998,97.3,21,False,False,True,False,True,False,True,False,False,False,False,True
6.32,34.1,2,1,0,1,5,6,0,2.37,1.43,0.923,42.76,16,False,True,False,True,False,False,False,True,False,False,False,True
5.57,16.4,0,1,0,2,8,3,0,7.71,1.33,1.193,51.99,3,False,False,False,True,False,False,False,False,False,False,False,False
3.43,19.4,2,2,0,3,11,6,0,0.0,2.0,1.224,44.91,18,False,True,False,True,False,False,False,False,True,False,False,False
2.53,13.8,2,1,0,2,0,9,0,2.58,1.71,1.108,31.78,23,False,True,False,True,False,False,True,False,False,False,True,False
9.01,40.9,2,0,0,1,19,1,0,1.67,1.21,0.883,41.81,16,False,True,False,True,False,False,False,True,False,False,False,True
7.9,31.1,1,1,0,1,10,2,0,0.0,1.16,1.023,40.82,13,False,True,False,False,True,False,False,True,False,False,True,False
10.76,52.4,2,0,0,3,10,8,0,7.32,1.19,1.239,83.54,10,False,True,False,False,False,True,True,False,False,True,False,False
2.89,16.3,2,1,0,6,25,5,0,0.0,1.71,0.87,24.52,8,False,True,False,False,False,False,False,True,False,False,True,False
2.91,13.7,2,1,0,1,7,3,0,0.0,1.1,0.981,15.88,2,False,False,False,True,False,False,False,True,False,False,False,False
7.67,39.0,2,2,0,3,6,10,1,0.0,3.0,1.246,133.71375,18,False,True,False,False,True,False,True,False,False,False,False,True
8.42,25.6,0,1,0,4,8,10,0,0.0,1.17,1.01,38.32,16,False,False,False,False,False,True,True,False,False,False,True,False
10.68,49.0,2,2,0,1,15,6,0,3.97,1.68,0.964,77.72,19,True,False,False,True,False,False,False,True,False,False,False,False
4.97,20.4,1,0,0,2,61,7,0,2.5,1.0,1.011,27.45,15,False,False,False,False,True,False,True,False,False,False,False,False
11.19,56.2,2,2,0,1,42,9,0,4.05,1.64,0.917,84.12,8,False,False,False,False,True,False,True,False,False,False,False,False
5.89,26.9,2,2,0,1,8,6,0,1.27,2.43,1.2,78.89,17,False,False,False,True,False,False,True,False,False,True,False,False
11.04,52.3,2,1,0,1,10,7,0,5.08,1.2,1.187,80.18,20,False,False,False,True,False,False,False,False,False,False,True,False
11.75,57.3,2,2,0,2,17,10,0,4.79,2.12,1.112,128.63,19,False,False,True,True,False,False,False,True,False,True,False,False
4.52,13.9,0,2,1,1,7,6,0,0.0,2.14,1.016,45.07,21,False,False,False,False,True,False,False,True,False,False,False,True
8.43,37.2,1,1,0,1,62,2,0,7.92,1.25,1.012,64.72,15,False,False,False,False,True,False,False,False,False,False,True,False
4.96,28.8,2,2,0,1,3,2,0,0.0,1.52,1.137,43.79,18,False,False,False,True,False,False,False,True,False,False,True,False
4.83,20.7,1,0,0,1,27,10,0,0.0,1.0,1.219,26.32,13,False,False,False,False,False,False,True,False,False,False,True,False
7.28,40.1,2,2,0,1,7,10,0,0.0,1.63,1.223,68.72,8,False,False,False,True,False,False,True,False,False,False,True,False
3.23,11.9,1,0,0,2,2,7,0,0.0,1.0,0.914,13.07,1,False,False,False,True,False,False,True,False,False,False,False,False
7.98,46.3,2,2,0,4,4,3,0,0.0,2.85,1.014,111.61,7,False,False,True,True,False,False,False,True,False,False,False,False
15.64,74.1,2,2,0,1,12,6,1,5.41,3.0,1.071,133.71375,7,False,False,False,True,False,False,False,True,False,True,False,False
5.91,32.6,2,2,1,2,29,7,0,0.0,2.44,1.146,81.55,4,False,False,True,False,False,False,False,True,False,True,False,False
14.9,63.2,1,2,0,1,3,7,0,7.79,2.44,0.906,133.71375,10,False,False,False,True,False,False,True,False,False,False,True,False
6.67,32.6,2,2,0,1,35,7,1,2.57,3.0,0.935,90.81,4,False,True,False,True,False,False,True,False,False,True,False,False
4.23,18.8,1,0,0,2,8,3,0,0.0,1.14,0.994,21.81,23,False,False,True,True,False,False,False,True,False,False,True,False
7.86,25.4,0,1,0,1,9,6,0,0.0,1.42,0.964,38.31,21,False,False,False,True,False,False,False,True,False,False,False,True
2.85,13.0,2,0,0,1,11,7,0,0.0,1.26,1.015,22.73,15,False,True,False,False,True,False,True,False,False,False,True,False
2.48,11.5,2,0,0,2,9,9,0,0.0,1.21,0.914,18.21,3,False,False,True,False,False,True,True,False,False,False,False,True
10.57,29.3,0,2,0,2,4,10,1,3.55,3.0,1.007,113.45,5,False,False,False,True,False,False,False,True,False,True,False,False
7.28,42.8,2,2,1,1,3,9,0,0.0,2.42,1.111,96.31,12,False,True,False,True,False,False,True,False,False,False,False,False
5.2,25.3,2,0,0,1,95,1,0,0.0,1.21,0.91,26.37,3,False,True,False,True,False,False,False,False,True,False,False,True
4.46,24.1,2,1,0,4,14,10,0,0.0,1.63,1.205,43.68,23,False,False,True,True,False,False,True,False,False,False,False,True
10.85,59.2,2,1,0,1,6,8,0,7.05,1.48,1.074,95.25,7,False,False,True,False,False,True,True,False,False,False,False,False
4.42,23.6,2,0,0,2,20,10,0,0.0,1.0,0.953,20.9,0,False,False,False,True,False,False,False,True,False,True,False,False
19.86,118.9,2,0,0,2,18,7,0,6.19,1.14,1.22,133.71375,0,False,True,False,True,False,False,False,False,False,False,False,True
6.68,32.4,2,2,1,4,14,8,0,0.0,1.91,1.064,67.51,9,False,False,False,False,False,True,True,False,False,False,True,False
3.8,15.7,1,1,0,2,14,9,1,3.67,1.36,1.196,33.7,16,False,False,False,True,False,False,True,False,False,False,False,True
5.45,24.8,2,2,0,2,1,4,1,7.59,2.21,1.007,89.39,17,False,True,False,False,True,False,False,False,False,False,False,False
4.07,24.0,2,2,0,2,6,7,0,0.0,1.64,1.224,43.37,7,False,False,False,True,False,False,False,True,False,False,False,True
7.74,31.0,1,2,1,1,26,10,0,0.0,2.07,0.864,54.75,1,False,False,False,True,False,False,True,False,False,False,False,True
5.05,20.3,1,1,0,3,50,8,0,0.0,1.16,1.223,35.08,13,False,False,False,False,False,True,True,False,False,False,True,False
5.41,20.6,1,1,0,2,28,6,0,6.46,1.22,1.013,41.25,13,False,False,False,True,False,False,False,False,False,True,False,False
7.11,39.8,2,2,0,1,3,2,0,4.1,2.5,1.172,126.47,20,False,True,False,True,False,False,False,False,False,False,True,False
9.85,40.0,1,0,0,3,19,3,0,0.0,1.0,1.179,45.13,23,False,False,False,True,False,False,False,True,False,False,True,False
4.2,13.6,0,0,0,1,10,10,0,7.97,1.0,1.069,31.61,2,False,False,False,True,False,False,False,False,False,True,False,False
8.84,33.7,1,1,0,5,9,9,1,0.0,2.05,1.071,73.79,13,False,False,True,True,False,False,False,True,False,True,False,False
5.22,31.0,2,1,1,6,11,3,0,0.0,1.4,0.954,36.5,7,True,False,False,False,False,False,False,True,False,False,False,True
4.49,18.8,1,1,0,2,2,5,0,0.0,1.16,0.912,24.47,5,False,False,False,False,False,True,False,True,False,False,True,False
9.6,48.9,2,1,0,2,7,9,0,0.0,1.4,1.066,63.95,10,False,True,False,False,False,False,False,False,True,True,False,False
7.08,24.4,0,0,0,2,1,5,0,0.0,1.0,1.103,32.89,22,True,False,False,False,True,False,False,True,False,False,True,False
5.2,20.4,1,0,0,2,2,8,0,1.87,1.0,0.943,22.04,4,False,False,False,True,False,False,True,False,False,False,False,True
8.12,39.3,2,0,0,1,6,1,0,0.0,1.0,0.98,38.05,3,False,False,False,False,True,False,False,True,False,False,False,False
12.79,49.9,1,2,1,2,26,7,0,7.85,1.95,0.882,104.03,15,False,False,False,True,False,False,False,False,False,False,False,True
4.0,20.4,2,1,0,2,65,3,1,0.0,1.73,1.039,35.41,5,False,False,False,True,False,False,False,True,False,False,False,True
7.75,33.8,1,2,0,2,38,7,0,0.0,2.22,0.863,68.06,14,False,False,False,False,True,False,False,True,False,False,False,True
12.6,64.8,2,2,0,1,1,2,0,3.17,2.18,0.964,121.83,20,False,True,False,True,False,False,False,True,False,False,False,False
2.96,9.5,0,1,0,1,9,2,0,6.75,1.22,0.887,26.45,21,False,False,False,True,False,False,False,False,False,False,True,False
3.5,16.0,2,0,0,1,23,4,0,7.39,1.24,1.082,43.79,3,False,False,True,False,False,True,False,False,False,False,False,False
7.7,34.4,1,1,0,1,67,6,0,7.37,1.09,0.941,49.36,12,False,False,False,False,False,True,False,False,False,False,True,False
7.12,40.5,2,1,0,2,27,4,0,1.23,1.4,1.144,62.72,7,False,False,True,False,True,False,False,False,True,False,True,False
8.05,24.5,0,1,0,3,1,8,0,0.0,1.2,1.006,33.59,12,False,False,False,True,False,False,True,False,False,False,False,True
5.19,28.7,2,1,0,2,3,8,0,0.0,1.46,1.126,42.14,20,False,False,True,True,False,False,False,False,True,True,False,False
11.63,57.4,2,1,0,3,11,4,0,4.35,1.9,1.222,126.53,9,False,True,False,False,False,False,False,True,False,False,False,True
5.65,23.1,1,1,0,2,16,6,0,2.93,1.12,0.917,30.76,21,False,False,False,False,True,False,True,False,False,False,False,False
12.61,71.4,2,0,0,4,11,7,0,3.28,1.15,1.056,74.56,0,False,False,True,True,False,False,True,False,False,False,False,False
3.92,21.5,2,1,0,3,20,2,0,4.39,1.85,1.052,58.42,22,False,False,True,False,False,False,False,False,False,False,True,False
4.97,18.2,1,0,0,1,2,1,0,5.94,1.0,1.172,36.33,3,False,False,False,True,False,False,False,False,False,False,False,False
6.49,33.8,2,2,0,1,30,1,0,0.0,1.94,1.021,60.68,17,False,False,False,False,False,False,False,True,False,False,False,False
